1	1	1
2	1	1
1	2	1
3	2	1
2	3	1
3	3	1
1	4	1
4	4	1
1	5	1
15	5	1
2	6	1
15	6	1
3	7	1
15	7	1
1	8	1
26	8	1
2	9	1
26	9	1
2	10	1
36	10	1
1	11	1
37	11	1
12	12	1
38	12	1
2	13	1
40	13	1
35	14	1
40	14	1
39	15	1
40	15	1
2	16	1
45	16	1
46	17	1
47	17	1
1	18	1
48	18	1
3	19	1
51	19	1
50	20	1
51	20	1
50	21	1
52	21	1
53	22	1
54	22	1
53	23	1
55	23	1
9	24	1
58	24	1
1	25	1
59	25	1
2	26	1
59	26	1
34	27	1
59	27	1
35	28	1
59	28	1
36	29	1
59	29	1
2	30	1
60	30	1
9	31	1
60	31	1
25	32	1
60	32	1
27	33	1
60	33	1
58	34	1
60	34	1
9	35	1
61	35	1
2	36	1
63	36	1
63	37	1
64	37	1
63	38	1
65	38	1
2	39	1
67	39	1
2	40	1
68	40	1
2	41	1
69	41	1
1	42	1
70	42	1
2	43	1
70	43	1
2	44	1
71	44	1
2	45	1
72	45	1
2	46	1
73	46	1
2	47	1
74	47	1
2	48	1
75	48	1
2	49	1
76	49	1
2	50	1
77	50	1
2	51	1
78	51	1
2	52	1
79	52	1
40	53	1
79	53	1
2	54	1
80	54	1
1	55	1
81	55	1
2	56	1
82	56	1
2	57	1
83	57	1
2	58	1
84	58	1
2	59	1
85	59	1
2	60	1
86	60	1
2	61	1
87	61	1
2	62	1
88	62	1
2	63	1
89	63	1
2	64	1
90	64	1
2	65	1
91	65	1
1	66	1
92	66	1
2	67	1
92	67	1
2	68	1
93	68	1
2	69	1
94	69	1
2	70	1
95	70	1
2	71	1
96	71	1
2	72	1
97	72	1
2	73	1
98	73	1
2	74	1
99	74	1
2	75	1
100	75	1
2	76	1
101	76	1
2	77	1
102	77	1
1	78	1
103	78	1
2	79	1
103	79	1
2	80	1
104	80	1
60	81	1
104	81	1
99	82	1
104	82	1
2	83	1
105	83	1
2	84	1
106	84	1
11	85	1
106	85	1
18	86	1
106	86	1
20	87	1
106	87	1
21	88	1
106	88	1
30	89	1
106	89	1
32	90	1
106	90	1
58	91	1
106	91	1
60	92	1
106	92	1
99	93	1
106	93	1
2	94	1
107	94	1
2	95	1
108	95	1
2	96	1
109	96	1
2	97	1
110	97	1
2	98	1
111	98	1
2	99	1
112	99	1
2	100	1
113	100	1
1	101	1
114	101	1
1	102	1
115	102	1
2	103	1
116	103	1
2	104	1
117	104	1
2	105	1
118	105	1
2	106	1
119	106	1
2	107	1
120	107	1
2	108	1
121	108	1
2	109	1
122	109	1
2	110	1
123	110	1
2	111	1
124	111	1
52	112	1
124	112	1
99	113	1
124	113	1
2	114	1
125	114	1
1	115	1
126	115	1
2	116	1
127	116	1
2	117	1
128	117	1
2	118	1
129	118	1
54	119	1
129	119	1
2	120	1
130	120	1
2	121	1
131	121	1
2	122	1
132	122	1
2	123	1
133	123	1
2	124	1
134	124	1
2	125	1
135	125	1
129	126	1
135	126	1
2	127	1
136	127	1
1	128	1
137	128	1
2	129	1
138	129	1
129	130	1
138	130	1
2	131	1
139	131	1
96	132	1
139	132	1
2	133	1
140	133	1
2	134	1
141	134	1
2	135	1
142	135	1
2	136	1
143	136	1
2	137	1
144	137	1
2	138	1
145	138	1
2	139	1
146	139	1
2	140	1
147	140	1
1	141	1
148	141	1
2	142	1
149	142	1
2	143	1
150	143	1
2	144	1
151	144	1
2	145	1
152	145	1
2	146	1
153	146	1
2	147	1
154	147	1
2	148	1
155	148	1
2	149	1
156	149	1
77	150	1
156	150	1
2	151	1
157	151	1
2	152	1
158	152	1
1	153	1
159	153	1
2	154	1
160	154	1
2	155	1
161	155	1
2	156	1
162	156	1
40	157	1
162	157	1
2	158	1
163	158	1
2	159	1
164	159	1
2	160	1
165	160	1
2	161	1
166	161	1
2	162	1
167	162	1
2	163	1
168	163	1
2	164	1
169	164	1
1	165	1
170	165	1
2	166	1
171	166	1
2	167	1
172	167	1
2	168	1
173	168	1
2	169	1
174	169	1
2	170	1
175	170	1
2	171	1
176	171	1
2	172	1
177	172	1
